103963bdb6799b4f8da7e32dd73f33d866d4d8588c5b4cadbf22d2e6c8e4617d76818ec5248022b7f4b87bcf523e7d623cfb93259f8eaf9ba4823f2b40878441	common_voice_en_20673939.mp3	Now a National Hero of Indonesia.	2	1	twenties	male	Australian English	en		False	australia	3.312
103963bdb6799b4f8da7e32dd73f33d866d4d8588c5b4cadbf22d2e6c8e4617d76818ec5248022b7f4b87bcf523e7d623cfb93259f8eaf9ba4823f2b40878441	common_voice_en_20673567.mp3	She was a fertility goddess of sacred ecstasy and sexual pleasure.	2	0	twenties	male	Australian English	en		False	australia	5.76
1342eb792edc3ca5042e275daf3543e30f3bcfe678a1d50e155e8f90e1856312c53fcbd770f1d3258721b6e234f4c852f1641e1a14dcd070ab23a8de439a5c1f	common_voice_en_18840021.mp3	Common side effects include vomiting, abdominal pain, constipation, and diarrhea.	2	0	sixties	female	Australian English	en		True	australia	7.68
1342eb792edc3ca5042e275daf3543e30f3bcfe678a1d50e155e8f90e1856312c53fcbd770f1d3258721b6e234f4c852f1641e1a14dcd070ab23a8de439a5c1f	common_voice_en_18840025.mp3	A museum representative stated that the novella's final drawings were lost.	2	0	sixties	female	Australian English	en		True	australia	7.344
1342eb792edc3ca5042e275daf3543e30f3bcfe678a1d50e155e8f90e1856312c53fcbd770f1d3258721b6e234f4c852f1641e1a14dcd070ab23a8de439a5c1f	common_voice_en_18840068.mp3	However, Beaulieu obtained a contract to supply sacramental wine to churches nationwide.	2	1	sixties	female	Australian English	en		True	australia	8.976
1342eb792edc3ca5042e275daf3543e30f3bcfe678a1d50e155e8f90e1856312c53fcbd770f1d3258721b6e234f4c852f1641e1a14dcd070ab23a8de439a5c1f	common_voice_en_18840035.mp3	Userhet was an overseer of the fields of the wind deity Amun.	2	0	sixties	female	Australian English	en		True	australia	8.976
138efedb338c1cb072ec186116fc09c9f9aab4037f213f1b1be9895e573289a269f1670ae7920da50f19b82f6a063e28f3671258178b7638b3af56927fc1677e	common_voice_en_19136808.mp3	"The Pontifical University of Saint Thomas Aquinas, ""Angelicum"" is located in ""Monti"""	3	2	twenties	male	Australian English	en		False	australia	6.024
138efedb338c1cb072ec186116fc09c9f9aab4037f213f1b1be9895e573289a269f1670ae7920da50f19b82f6a063e28f3671258178b7638b3af56927fc1677e	common_voice_en_19136727.mp3	The game also has a bunch of hidden options.	2	0	twenties	male	Australian English	en		False	australia	3.864
138efedb338c1cb072ec186116fc09c9f9aab4037f213f1b1be9895e573289a269f1670ae7920da50f19b82f6a063e28f3671258178b7638b3af56927fc1677e	common_voice_en_19136618.mp3	Nothing can be considered a fluke that takes six months to accomplish.	2	0	twenties	male	Australian English	en		False	australia	4.296
138efedb338c1cb072ec186116fc09c9f9aab4037f213f1b1be9895e573289a269f1670ae7920da50f19b82f6a063e28f3671258178b7638b3af56927fc1677e	common_voice_en_19136784.mp3	Jacksonport was once an important steamboat stop on the White River.	2	0	twenties	male	Australian English	en		False	australia	4.584
1546ec6d59f084099f3e25ca81e4da166cf7c8df0f9286d5c26179a242e9f0f0f8335b79ce11308dbf1932b841e38b714de9b1e9df15e8d601706e531eeae015	common_voice_en_19730743.mp3	"It is derived from ""skali"", meaning in Norse a wooden hut or shelter."	2	0	fourties	male	Australian English	en		False	australia	7.704
1546ec6d59f084099f3e25ca81e4da166cf7c8df0f9286d5c26179a242e9f0f0f8335b79ce11308dbf1932b841e38b714de9b1e9df15e8d601706e531eeae015	common_voice_en_19754456.mp3	Roosevelt announces that he knows of two more murders that match the pattern.	2	0	fourties	male	Australian English	en		False	australia	6.168
1546ec6d59f084099f3e25ca81e4da166cf7c8df0f9286d5c26179a242e9f0f0f8335b79ce11308dbf1932b841e38b714de9b1e9df15e8d601706e531eeae015	common_voice_en_19754359.mp3	There is a Wantok Music Festival.	2	0	fourties	male	Australian English	en		False	australia	5.616
1546ec6d59f084099f3e25ca81e4da166cf7c8df0f9286d5c26179a242e9f0f0f8335b79ce11308dbf1932b841e38b714de9b1e9df15e8d601706e531eeae015	common_voice_en_19730741.mp3	This continued on SmackDown!	2	0	fourties	male	Australian English	en		False	australia	5.256
173924b6a1d494aa02b256f05f7b09ec68f241981df9cdd825c1b3a20adb13c42f26c4be36795162e6bff9b8470d9aff4ad7bea45b4ec1fc56bd452af2ffa0be	common_voice_en_172638.mp3	Darren never saw a bottle till he was six months old.	2	0	fifties	female	Australian English	en		True	australia	4.584
173924b6a1d494aa02b256f05f7b09ec68f241981df9cdd825c1b3a20adb13c42f26c4be36795162e6bff9b8470d9aff4ad7bea45b4ec1fc56bd452af2ffa0be	common_voice_en_172588.mp3	But everyone and his Aunt Lilian's been through that bag.	2	0	fifties	female	Australian English	en		True	australia	6.024
173924b6a1d494aa02b256f05f7b09ec68f241981df9cdd825c1b3a20adb13c42f26c4be36795162e6bff9b8470d9aff4ad7bea45b4ec1fc56bd452af2ffa0be	common_voice_en_172672.mp3	You forgot to pack it.	2	0	fifties	female	Australian English	en		True	australia	3.624
173924b6a1d494aa02b256f05f7b09ec68f241981df9cdd825c1b3a20adb13c42f26c4be36795162e6bff9b8470d9aff4ad7bea45b4ec1fc56bd452af2ffa0be	common_voice_en_172654.mp3	The teacher thought that he'd taught himself all he could.	2	0	fifties	female	Australian English	en		True	australia	5.136
1bdec91fdc1565f47759dfff745adea91a27b43ce6098c0506412c52b3654e70d30c7148a35d8a8a78002458168e898679c1c4e7bf2e392d36aac009de4b6c60	common_voice_en_23977141.mp3	Development faltered, and poverty endured.	2	0			Australian English	en		False	australia	3.504
1bdec91fdc1565f47759dfff745adea91a27b43ce6098c0506412c52b3654e70d30c7148a35d8a8a78002458168e898679c1c4e7bf2e392d36aac009de4b6c60	common_voice_en_23977152.mp3	Through all these years, the team has remained under the ownership of Gremio Lusitano.	2	0	twenties	male	Australian English	en		False	australia	6.144
1bdec91fdc1565f47759dfff745adea91a27b43ce6098c0506412c52b3654e70d30c7148a35d8a8a78002458168e898679c1c4e7bf2e392d36aac009de4b6c60	common_voice_en_23977147.mp3	One of the most popular Lawtel services is Daily Updates.	2	0	twenties	male	Australian English	en		False	australia	4.344
1bdec91fdc1565f47759dfff745adea91a27b43ce6098c0506412c52b3654e70d30c7148a35d8a8a78002458168e898679c1c4e7bf2e392d36aac009de4b6c60	common_voice_en_23977158.mp3	Pike Bay Township was named indirectly for Zebulon Pike, an explorer.	2	0	twenties	male	Australian English	en		False	australia	5.136
1fef04fa1c123e0e4489b3155046212aa64b323a507adadd7dd0f6cc11b6e80175f8e16a9941fe66fdac3aca9040f04093a6b3f5d36117d1d4c11937e007c366	common_voice_en_584429.mp3	Let me out of here!	2	0	thirties	male	Australian English	en		False	australia	2.136
1fef04fa1c123e0e4489b3155046212aa64b323a507adadd7dd0f6cc11b6e80175f8e16a9941fe66fdac3aca9040f04093a6b3f5d36117d1d4c11937e007c366	common_voice_en_584433.mp3	Their software does not listen for virtual keypresses.	2	0	thirties	male	Australian English	en		False	australia	3.912
1fef04fa1c123e0e4489b3155046212aa64b323a507adadd7dd0f6cc11b6e80175f8e16a9941fe66fdac3aca9040f04093a6b3f5d36117d1d4c11937e007c366	common_voice_en_584456.mp3	I didn't mean to shoot him.	2	0	thirties	male	Australian English	en		False	australia	2.424
1fef04fa1c123e0e4489b3155046212aa64b323a507adadd7dd0f6cc11b6e80175f8e16a9941fe66fdac3aca9040f04093a6b3f5d36117d1d4c11937e007c366	common_voice_en_584440.mp3	Are you going to call me?	3	0	thirties	male	Australian English	en		False	australia	2.112
203b2dd4f59fb4f2c99250babef257b17e2199336fab40aad7fca23ab58ccc1f51e6d006658da9c3af1a45cf0ca56b86b3e13fb073b59ee733b35e364beeda37	common_voice_en_22066513.mp3	one	2	0	teens	male	Australian English	en	Benchmark	False	australia	2.256
203b2dd4f59fb4f2c99250babef257b17e2199336fab40aad7fca23ab58ccc1f51e6d006658da9c3af1a45cf0ca56b86b3e13fb073b59ee733b35e364beeda37	common_voice_en_22066824.mp3	This process is taking place all over the world.	2	0	teens	male	Australian English	en		False	australia	3.624
203b2dd4f59fb4f2c99250babef257b17e2199336fab40aad7fca23ab58ccc1f51e6d006658da9c3af1a45cf0ca56b86b3e13fb073b59ee733b35e364beeda37	common_voice_en_22066901.mp3	At eighteen, he was joint winner of the West German Chess Championship.	2	0	teens	male	Australian English	en		False	australia	4.848
203b2dd4f59fb4f2c99250babef257b17e2199336fab40aad7fca23ab58ccc1f51e6d006658da9c3af1a45cf0ca56b86b3e13fb073b59ee733b35e364beeda37	common_voice_en_22066900.mp3	A portion of the seating bowl was remodeled to make for more legroom.	2	0	teens	male	Australian English	en		False	australia	4.32
2051a8951ab9c538c5e8e438937ff1472968f6b95371d72d66613ce0fe8bca99d92ea73695b03a40914b88f51f7edcfc31841cf6578fed3cef57f177ce827da1	common_voice_en_22244153.mp3	Wynkoop married three times and had eight children.	2	0	thirties	female	Australian English	en		True	australia	5.112
2051a8951ab9c538c5e8e438937ff1472968f6b95371d72d66613ce0fe8bca99d92ea73695b03a40914b88f51f7edcfc31841cf6578fed3cef57f177ce827da1	common_voice_en_22220490.mp3	four	2	0	thirties	female	Australian English	en	Benchmark	True	australia	2.04
2051a8951ab9c538c5e8e438937ff1472968f6b95371d72d66613ce0fe8bca99d92ea73695b03a40914b88f51f7edcfc31841cf6578fed3cef57f177ce827da1	common_voice_en_22220451.mp3	one	2	0	thirties	female	Australian English	en	Benchmark	True	australia	1.992
2051a8951ab9c538c5e8e438937ff1472968f6b95371d72d66613ce0fe8bca99d92ea73695b03a40914b88f51f7edcfc31841cf6578fed3cef57f177ce827da1	common_voice_en_22220467.mp3	Firefox	2	0	thirties	female	Australian English	en	Benchmark	True	australia	2.232
20eadd39da8bd28389afa60870db8bd1110536d235fa8b6f13b989b542acb6e5a23f27488ea052c49f2692cd472b741ae53d800a535f1245bb9a2469cf29728e	common_voice_en_18105282.mp3	In colloquial language the term Yankee is used for U.S. citizens.	2	1	twenties	male	Australian English	en		False	australia	4.896
20eadd39da8bd28389afa60870db8bd1110536d235fa8b6f13b989b542acb6e5a23f27488ea052c49f2692cd472b741ae53d800a535f1245bb9a2469cf29728e	common_voice_en_18105246.mp3	That goes without saying.	2	0	twenties	male	Australian English	en		False	australia	2.688
20eadd39da8bd28389afa60870db8bd1110536d235fa8b6f13b989b542acb6e5a23f27488ea052c49f2692cd472b741ae53d800a535f1245bb9a2469cf29728e	common_voice_en_18105235.mp3	The lure is used to catch trout and flounder.	2	0	twenties	male	Australian English	en		False	australia	5.952
20eadd39da8bd28389afa60870db8bd1110536d235fa8b6f13b989b542acb6e5a23f27488ea052c49f2692cd472b741ae53d800a535f1245bb9a2469cf29728e	common_voice_en_18105244.mp3	Next Sunday is the twelfth of the month.	2	0	twenties	male	Australian English	en		False	australia	3.744
23b34622f60dc8e754eda972e58010c5a6e28b4919b475facfdb99e7658d8f84a1bf817a27be681cee634d0c4bc682c2801fe8da78665f0b3d1d0b43ae37de52	common_voice_en_19641997.mp3	Born in Usa, he worked on fishing boats as young boy.	2	0	fifties	female	Australian English	en		True	australia	6.384
23b34622f60dc8e754eda972e58010c5a6e28b4919b475facfdb99e7658d8f84a1bf817a27be681cee634d0c4bc682c2801fe8da78665f0b3d1d0b43ae37de52	common_voice_en_19642068.mp3	Twiffle insists that Conjo is not overtly evil, merely selfish, lazy, and foolishly vain.	2	0	fifties	female	Australian English	en		True	australia	8.136
23b34622f60dc8e754eda972e58010c5a6e28b4919b475facfdb99e7658d8f84a1bf817a27be681cee634d0c4bc682c2801fe8da78665f0b3d1d0b43ae37de52	common_voice_en_19608598.mp3	Recognizing the limitations of artificial intelligence, he began investigating human cognition.	2	0	fifties	female	Australian English	en		True	australia	8.76
23b34622f60dc8e754eda972e58010c5a6e28b4919b475facfdb99e7658d8f84a1bf817a27be681cee634d0c4bc682c2801fe8da78665f0b3d1d0b43ae37de52	common_voice_en_19641969.mp3	Eastern and Western Jakalteko understand each other's spoken languages, but not written text.	2	0	fifties	female	Australian English	en		True	australia	9.672
